dteday,Prediction
2011-02-20,115.0
2011-02-20,172.0
2011-02-20,145.0
2011-02-20,166.0
2011-02-20,169.0
2011-02-20,228.0
2011-02-20,144.0
2011-02-20,125.0
2011-02-20,121.0
2011-02-20,94.0
2011-02-20,69.0
2011-02-20,49.0
2011-02-20,40.0
2011-02-20,40.0
2011-02-21,9.0
2011-02-21,6.0
2011-02-21,3.0
2011-02-21,2.0
2011-02-21,2.0
2011-02-21,7.0
2011-02-21,30.0
2011-02-21,106.0
2011-02-21,198.0
2011-02-21,140.0
2011-02-21,68.0
2011-02-21,70.0
2011-02-21,99.0
2011-02-21,126.0
2011-02-21,101.0
2011-02-21,115.0
2011-02-21,132.0
2011-02-21,218.0
2011-02-21,234.0
2011-02-21,149.0
2011-02-21,132.0
2011-02-21,85.0
2011-02-21,53.0
2011-02-21,36.0
2011-02-22,34.0
2011-02-22,221.0
2011-02-22,239.0
2011-02-22,201.0
2011-02-22,77.0
2011-02-22,60.0
2011-02-22,76.0
2011-02-22,80.0
2011-02-22,88.0
2011-02-22,87.0
2011-02-22,136.0
2011-02-22,222.0
2011-02-22,196.0
2011-02-22,143.0
2011-02-22,96.0
2011-02-22,59.0
2011-02-22,45.0
2011-02-22,27.0
2011-02-23,16.0
2011-02-23,7.0
2011-02-23,3.0
2011-02-23,1.0
2011-02-23,6.0
2011-02-23,24.0
2011-02-23,88.0
2011-02-23,209.0
2011-02-23,120.0
2011-02-23,84.0
2011-02-23,77.0
2011-02-23,88.0
2011-02-23,98.0
2011-02-23,99.0
2011-02-23,111.0
2011-02-23,153.0
2011-02-23,234.0
2011-02-23,246.0
2011-02-23,180.0
2011-02-23,129.0
2011-02-23,89.0
2011-02-23,68.0
2011-02-23,36.0
2011-02-24,8.0
2011-02-24,5.0
2011-02-24,4.0
2011-02-24,3.0
2011-02-24,11.0
2011-02-24,36.0
2011-02-24,90.0
2011-02-24,253.0
2011-02-24,244.0
2011-02-24,105.0
2011-02-24,77.0
2011-02-24,101.0
2011-02-24,94.0
2011-02-24,92.0
2011-02-24,68.0
2011-02-24,149.0
2011-02-24,212.0
2011-02-24,276.0
2011-02-24,238.0
2011-02-24,158.0
2011-02-24,125.0
2011-02-24,89.0
2011-02-24,52.0
2011-02-25,15.0
2011-02-25,12.0
2011-02-25,7.0
2011-02-25,3.0
2011-02-25,14.0
2011-02-25,39.0
2011-02-25,160.0
2011-02-25,268.0
2011-02-25,141.0
2011-02-25,107.0
2011-02-25,127.0
2011-02-25,81.0
2011-02-25,79.0
2011-02-25,91.0
2011-02-25,149.0
2011-02-25,145.0
2011-02-25,242.0
2011-02-25,187.0
2011-02-25,160.0
2011-02-25,128.0
2011-02-25,109.0
2011-02-25,86.0
2011-02-25,73.0
2011-02-26,37.0
2011-02-26,28.0
2011-02-26,20.0
2011-02-26,9.0
2011-02-26,3.0
2011-02-26,2.0
2011-02-26,6.0
2011-02-26,31.0
2011-02-26,45.0
2011-02-26,73.0
2011-02-26,122.0
2011-02-26,156.0
2011-02-26,197.0
2011-02-26,186.0
2011-02-26,228.0
2011-02-26,221.0
2011-02-26,221.0
2011-02-26,182.0
2011-02-26,125.0
2011-02-26,93.0
2011-02-26,76.0
2011-02-26,62.0
2011-02-26,50.0
2011-02-26,65.0
2011-02-27,50.0
2011-02-27,37.0
2011-02-27,24.0
2011-02-27,9.0
2011-02-27,4.0
2011-02-27,7.0
2011-02-27,20.0
2011-02-27,52.0
2011-02-27,82.0
2011-02-27,135.0
2011-02-27,143.0
2011-02-27,194.0
2011-02-27,205.0
2011-02-27,236.0
2011-02-27,232.0
2011-02-27,199.0
2011-02-27,167.0
2011-02-27,125.0
2011-02-27,89.0
2011-02-27,68.0
2011-02-27,57.0
2011-02-27,27.0
2011-02-27,32.0
2011-02-28,5.0
2011-02-28,4.0
2011-02-28,2.0
2011-02-28,2.0
2011-02-28,15.0
2011-02-28,98.0
2011-02-28,161.0
2011-02-28,125.0
2011-02-28,86.0
2011-02-28,69.0
2011-02-28,102.0
2011-02-28,101.0
2011-02-28,106.0
2011-02-28,101.0
2011-02-28,148.0
2011-02-28,282.0
2011-02-28,268.0
2011-02-28,152.0
2011-02-28,81.0
2011-02-28,64.0
2011-02-28,29.0
2011-02-28,36.0
2011-03-20,50.0
2011-03-20,44.0
2011-03-20,37.0
2011-03-20,19.0
2011-03-20,8.0
2011-03-20,4.0
2011-03-20,6.0
2011-03-20,10.0
2011-03-20,37.0
2011-03-20,64.0
2011-03-20,208.0
2011-03-20,173.0
2011-03-20,227.0
2011-03-20,305.0
2011-03-20,270.0
2011-03-20,299.0
2011-03-20,301.0
2011-03-20,267.0
2011-03-20,185.0
2011-03-20,144.0
2011-03-20,107.0
2011-03-20,77.0
2011-03-20,61.0
2011-03-20,31.0
2011-03-21,11.0
2011-03-21,5.0
2011-03-21,3.0
2011-03-21,3.0
2011-03-21,17.0
2011-03-21,61.0
2011-03-21,192.0
2011-03-21,256.0
2011-03-21,169.0
2011-03-21,144.0
2011-03-21,110.0
2011-03-21,165.0
2011-03-21,162.0
2011-03-21,159.0
2011-03-21,130.0
2011-03-21,202.0
2011-03-21,360.0
2011-03-21,262.0
2011-03-21,250.0
2011-03-21,239.0
2011-03-21,155.0
2011-03-21,108.0
2011-03-21,54.0
2011-03-22,14.0
2011-03-22,6.0
2011-03-22,6.0
2011-03-22,3.0
2011-03-22,3.0
2011-03-22,8.0
2011-03-22,44.0
2011-03-22,166.0
2011-03-22,275.0
2011-03-22,145.0
2011-03-22,89.0
2011-03-22,96.0
2011-03-22,103.0
2011-03-22,107.0
2011-03-22,86.0
2011-03-22,115.0
2011-03-22,130.0
2011-03-22,227.0
2011-03-22,220.0
2011-03-22,162.0
2011-03-22,116.0
2011-03-22,78.0
2011-03-22,38.0
2011-03-22,32.0
2011-03-23,10.0
2011-03-23,5.0
2011-03-23,3.0
2011-03-23,3.0
2011-03-23,14.0
2011-03-23,38.0
2011-03-23,108.0
2011-03-23,183.0
2011-03-23,127.0
2011-03-23,99.0
2011-03-23,77.0
2011-03-23,88.0
2011-03-23,99.0
2011-03-23,97.0
2011-03-23,109.0
2011-03-23,157.0
2011-03-23,213.0
2011-03-23,214.0
2011-03-23,144.0
2011-03-23,93.0
2011-03-23,54.0
2011-03-23,35.0
2011-03-23,24.0
2011-03-24,9.0
2011-03-24,8.0
2011-03-24,5.0
2011-03-24,2.0
2011-03-24,2.0
2011-03-24,10.0
2011-03-24,24.0
2011-03-24,72.0
2011-03-24,153.0
2011-03-24,191.0
2011-03-24,101.0
2011-03-24,96.0
2011-03-24,115.0
2011-03-24,120.0
2011-03-24,112.0
2011-03-24,116.0
2011-03-24,156.0
2011-03-24,253.0
2011-03-24,247.0
2011-03-24,148.0
2011-03-24,148.0
2011-03-24,130.0
2011-03-24,95.0
2011-03-24,57.0
2011-03-25,24.0
2011-03-25,14.0
2011-03-25,8.0
2011-03-25,5.0
2011-03-25,5.0
2011-03-25,15.0
2011-03-25,32.0
2011-03-25,75.0
2011-03-25,175.0
2011-03-25,143.0
2011-03-25,99.0
2011-03-25,106.0
2011-03-25,128.0
2011-03-25,117.0
2011-03-25,117.0
2011-03-25,128.0
2011-03-25,172.0
2011-03-25,256.0
2011-03-25,223.0
2011-03-25,175.0
2011-03-25,104.0
2011-03-25,98.0
2011-03-25,101.0
2011-03-25,74.0
2011-03-26,53.0
2011-03-26,31.0
2011-03-26,21.0
2011-03-26,8.0
2011-03-26,4.0
2011-03-26,5.0
2011-03-26,11.0
2011-03-26,22.0
2011-03-26,44.0
2011-03-26,76.0
2011-03-26,147.0
2011-03-26,204.0
2011-03-26,232.0
2011-03-26,263.0
2011-03-26,269.0
2011-03-26,230.0
2011-03-26,249.0
2011-03-26,208.0
2011-03-26,179.0
2011-03-26,138.0
2011-03-26,99.0
2011-03-26,69.0
2011-03-26,60.0
2011-03-26,50.0
2011-03-27,47.0
2011-03-27,38.0
2011-03-27,45.0
2011-03-27,21.0
2011-03-27,13.0
2011-03-27,21.0
2011-03-27,60.0
2011-03-27,60.0
2011-03-27,96.0
2011-03-27,205.0
2011-03-27,262.0
2011-03-27,303.0
2011-03-27,278.0
2011-03-27,276.0
2011-03-27,399.0
2011-03-27,347.0
2011-03-27,335.0
2011-03-27,266.0
2011-03-27,209.0
2011-03-27,116.0
2011-03-27,73.0
2011-03-27,54.0
2011-03-27,42.0
2011-03-28,16.0
2011-03-28,8.0
2011-03-28,4.0
2011-03-28,2.0
2011-03-28,15.0
2011-03-28,59.0
2011-03-28,216.0
2011-03-28,360.0
2011-03-28,246.0
2011-03-28,172.0
2011-03-28,94.0
2011-03-28,103.0
2011-03-28,118.0
2011-03-28,120.0
2011-03-28,151.0
2011-03-28,219.0
2011-03-28,282.0
2011-03-28,365.0
2011-03-28,222.0
2011-03-28,167.0
2011-03-28,97.0
2011-03-28,63.0
2011-03-28,60.0
2011-03-29,15.0
2011-03-29,7.0
2011-03-29,5.0
2011-03-29,3.0
2011-03-29,3.0
2011-03-29,11.0
2011-03-29,42.0
2011-03-29,182.0
2011-03-29,379.0
2011-03-29,246.0
2011-03-29,184.0
2011-03-29,69.0
2011-03-29,120.0
2011-03-29,117.0
2011-03-29,138.0
2011-03-29,136.0
2011-03-29,151.0
2011-03-29,262.0
2011-03-29,314.0
2011-03-29,219.0
2011-03-29,147.0
2011-03-29,99.0
2011-03-29,68.0
2011-03-29,45.0
2011-03-30,16.0
2011-03-30,9.0
2011-03-30,5.0
2011-03-30,3.0
2011-03-30,3.0
2011-03-30,16.0
2011-03-30,75.0
2011-03-30,167.0
2011-03-30,381.0
2011-03-30,164.0
2011-03-30,111.0
2011-03-30,135.0
2011-03-30,116.0
2011-03-30,110.0
2011-03-30,109.0
2011-03-30,84.0
2011-03-30,106.0
2011-03-30,154.0
2011-03-30,299.0
2011-03-30,189.0
2011-03-30,71.0
2011-03-30,110.0
2011-03-30,68.0
2011-03-30,41.0
2011-03-31,8.0
2011-03-31,7.0
2011-03-31,5.0
2011-03-31,4.0
2011-03-31,3.0
2011-03-31,7.0
2011-03-31,42.0
2011-03-31,100.0
2011-03-31,176.0
2011-03-31,169.0
2011-03-31,116.0
2011-03-31,92.0
2011-03-31,91.0
2011-03-31,57.0
2011-03-31,45.0
2011-03-31,50.0
2011-03-31,129.0
2011-03-31,140.0
2011-03-31,132.0
2011-03-31,116.0
2011-03-31,83.0
2011-03-31,69.0
2011-03-31,61.0
2011-03-31,53.0
2011-04-20,19.0
2011-04-20,7.0
2011-04-20,5.0
2011-04-20,5.0
2011-04-20,7.0
2011-04-20,20.0
2011-04-20,50.0
2011-04-20,237.0
2011-04-20,518.0
2011-04-20,167.0
2011-04-20,101.0
2011-04-20,88.0
2011-04-20,222.0
2011-04-20,224.0
2011-04-20,197.0
2011-04-20,198.0
2011-04-20,288.0
2011-04-20,531.0
2011-04-20,551.0
2011-04-20,406.0
2011-04-20,241.0
2011-04-20,228.0
2011-04-20,136.0
2011-04-20,60.0
2011-04-21,23.0
2011-04-21,13.0
2011-04-21,8.0
2011-04-21,6.0
2011-04-21,8.0
2011-04-21,21.0
2011-04-21,110.0
2011-04-21,342.0
2011-04-21,343.0
2011-04-21,238.0
2011-04-21,156.0
2011-04-21,169.0
2011-04-21,192.0
2011-04-21,197.0
2011-04-21,194.0
2011-04-21,191.0
2011-04-21,288.0
2011-04-21,419.0
2011-04-21,475.0
2011-04-21,327.0
2011-04-21,266.0
2011-04-21,166.0
2011-04-21,139.0
2011-04-21,111.0
2011-04-22,24.0
2011-04-22,20.0
2011-04-22,14.0
2011-04-22,8.0
2011-04-22,6.0
2011-04-22,25.0
2011-04-22,38.0
2011-04-22,133.0
2011-04-22,258.0
2011-04-22,190.0
2011-04-22,148.0
2011-04-22,52.0
2011-04-22,57.0
2011-04-22,45.0
2011-04-22,35.0
2011-04-22,40.0
2011-04-22,41.0
2011-04-22,69.0
2011-04-22,87.0
2011-04-22,60.0
2011-04-22,65.0
2011-04-22,40.0
2011-04-22,45.0
2011-04-22,40.0
2011-04-23,56.0
2011-04-23,38.0
2011-04-23,27.0
2011-04-23,16.0
2011-04-23,6.0
2011-04-23,7.0
2011-04-23,11.0
2011-04-23,23.0
2011-04-23,45.0
2011-04-23,60.0
2011-04-23,71.0
2011-04-23,83.0
2011-04-23,245.0
2011-04-23,218.0
2011-04-23,349.0
2011-04-23,348.0
2011-04-23,357.0
2011-04-23,229.0
2011-04-23,137.0
2011-04-23,193.0
2011-04-23,83.0
2011-04-23,113.0
2011-04-23,57.0
2011-04-23,73.0
2011-04-24,59.0
2011-04-24,45.0
2011-04-24,38.0
2011-04-24,22.0
2011-04-24,10.0
2011-04-24,7.0
2011-04-24,16.0
2011-04-24,31.0
2011-04-24,50.0
2011-04-24,158.0
2011-04-24,233.0
2011-04-24,390.0
2011-04-24,488.0
2011-04-24,576.0
2011-04-24,517.0
2011-04-24,502.0
2011-04-24,478.0
2011-04-24,435.0
2011-04-24,366.0
2011-04-24,104.0
2011-04-24,121.0
2011-04-24,53.0
2011-04-24,60.0
2011-04-24,81.0
2011-04-25,21.0
2011-04-25,20.0
2011-04-25,7.0
2011-04-25,12.0
2011-04-25,11.0
2011-04-25,19.0
2011-04-25,65.0
2011-04-25,228.0
2011-04-25,313.0
2011-04-25,230.0
2011-04-25,128.0
2011-04-25,125.0
2011-04-25,151.0
2011-04-25,188.0
2011-04-25,226.0
2011-04-25,230.0
2011-04-25,279.0
2011-04-25,422.0
2011-04-25,451.0
2011-04-25,344.0
2011-04-25,256.0
2011-04-25,204.0
2011-04-25,97.0
2011-04-25,69.0
2011-04-26,17.0
2011-04-26,11.0
2011-04-26,7.0
2011-04-26,5.0
2011-04-26,5.0
2011-04-26,10.0
2011-04-26,60.0
2011-04-26,267.0
2011-04-26,352.0
2011-04-26,165.0
2011-04-26,138.0
2011-04-26,139.0
2011-04-26,170.0
2011-04-26,190.0
2011-04-26,228.0
2011-04-26,227.0
2011-04-26,291.0
2011-04-26,444.0
2011-04-26,400.0
2011-04-26,383.0
2011-04-26,251.0
2011-04-26,191.0
2011-04-26,134.0
2011-04-26,77.0
2011-04-27,25.0
2011-04-27,11.0
2011-04-27,7.0
2011-04-27,4.0
2011-04-27,4.0
2011-04-27,26.0
2011-04-27,53.0
2011-04-27,305.0
2011-04-27,357.0
2011-04-27,191.0
2011-04-27,94.0
2011-04-27,140.0
2011-04-27,123.0
2011-04-27,208.0
2011-04-27,203.0
2011-04-27,184.0
2011-04-27,304.0
2011-04-27,372.0
2011-04-27,402.0
2011-04-27,378.0
2011-04-27,305.0
2011-04-27,245.0
2011-04-27,136.0
2011-04-27,82.0
2011-04-28,34.0
2011-04-28,11.0
2011-04-28,7.0
2011-04-28,5.0
2011-04-28,4.0
2011-04-28,25.0
2011-04-28,151.0
2011-04-28,346.0
2011-04-28,441.0
2011-04-28,228.0
2011-04-28,143.0
2011-04-28,199.0
2011-04-28,213.0
2011-04-28,242.0
2011-04-28,219.0
2011-04-28,272.0
2011-04-28,331.0
2011-04-28,526.0
2011-04-28,660.0
2011-04-28,510.0
2011-04-28,335.0
2011-04-28,262.0
2011-04-28,187.0
2011-04-28,152.0
2011-04-29,52.0
2011-04-29,38.0
2011-04-29,12.0
2011-04-29,9.0
2011-04-29,4.0
2011-04-29,11.0
2011-04-29,98.0
2011-04-29,208.0
2011-04-29,304.0
2011-04-29,165.0
2011-04-29,179.0
2011-04-29,217.0
2011-04-29,238.0
2011-04-29,227.0
2011-04-29,220.0
2011-04-29,236.0
2011-04-29,372.0
2011-04-29,513.0
2011-04-29,553.0
2011-04-29,308.0
2011-04-29,222.0
2011-04-29,184.0
2011-04-29,154.0
2011-04-29,138.0
2011-04-30,78.0
2011-04-30,64.0
2011-04-30,44.0
2011-04-30,23.0
2011-04-30,13.0
2011-04-30,10.0
2011-04-30,14.0
2011-04-30,45.0
2011-04-30,88.0
2011-04-30,176.0
2011-04-30,272.0
2011-04-30,319.0
2011-04-30,322.0
2011-04-30,347.0
2011-04-30,343.0
2011-04-30,343.0
2011-04-30,328.0
2011-04-30,328.0
2011-04-30,259.0
2011-04-30,235.0
2011-04-30,186.0
2011-04-30,145.0
2011-04-30,119.0
2011-04-30,101.0
2011-05-20,27.0
2011-05-20,19.0
2011-05-20,12.0
2011-05-20,9.0
2011-05-20,11.0
2011-05-20,35.0
2011-05-20,99.0
2011-05-20,321.0
2011-05-20,497.0
2011-05-20,241.0
2011-05-20,200.0
2011-05-20,147.0
2011-05-20,277.0
2011-05-20,199.0
2011-05-20,345.0
2011-05-20,248.0
2011-05-20,337.0
2011-05-20,728.0
2011-05-20,518.0
2011-05-20,338.0
2011-05-20,252.0
2011-05-20,221.0
2011-05-20,154.0
2011-05-20,139.0
2011-05-21,108.0
2011-05-21,96.0
2011-05-21,59.0
2011-05-21,33.0
2011-05-21,12.0
2011-05-21,17.0
2011-05-21,29.0
2011-05-21,82.0
2011-05-21,172.0
2011-05-21,259.0
2011-05-21,391.0
2011-05-21,516.0
2011-05-21,559.0
2011-05-21,630.0
2011-05-21,622.0
2011-05-21,611.0
2011-05-21,543.0
2011-05-21,527.0
2011-05-21,448.0
2011-05-21,451.0
2011-05-21,321.0
2011-05-21,260.0
2011-05-21,215.0
2011-05-21,156.0
2011-05-22,82.0
2011-05-22,68.0
2011-05-22,53.0
2011-05-22,39.0
2011-05-22,13.0
2011-05-22,14.0
2011-05-22,27.0
2011-05-22,51.0
2011-05-22,145.0
2011-05-22,233.0
2011-05-22,364.0
2011-05-22,453.0
2011-05-22,526.0
2011-05-22,499.0
2011-05-22,316.0
2011-05-22,495.0
2011-05-22,511.0
2011-05-22,544.0
2011-05-22,415.0
2011-05-22,369.0
2011-05-22,253.0
2011-05-22,234.0
2011-05-22,158.0
2011-05-22,91.0
2011-05-23,28.0
2011-05-23,11.0
2011-05-23,8.0
2011-05-23,4.0
2011-05-23,10.0
2011-05-23,24.0
2011-05-23,67.0
2011-05-23,212.0
2011-05-23,312.0
2011-05-23,229.0
2011-05-23,173.0
2011-05-23,191.0
2011-05-23,218.0
2011-05-23,192.0
2011-05-23,181.0
2011-05-23,208.0
2011-05-23,188.0
2011-05-23,239.0
2011-05-23,448.0
2011-05-23,381.0
2011-05-23,275.0
2011-05-23,185.0
2011-05-23,107.0
2011-05-23,83.0
2011-05-24,26.0
2011-05-24,16.0
2011-05-24,7.0
2011-05-24,4.0
2011-05-24,7.0
2011-05-24,11.0
2011-05-24,72.0
2011-05-24,86.0
2011-05-24,210.0
2011-05-24,246.0
2011-05-24,172.0
2011-05-24,238.0
2011-05-24,231.0
2011-05-24,216.0
2011-05-24,192.0
2011-05-24,215.0
2011-05-24,393.0
2011-05-24,504.0
2011-05-24,594.0
2011-05-24,454.0
2011-05-24,341.0
2011-05-24,231.0
2011-05-24,89.0
2011-05-24,80.0
2011-05-25,21.0
2011-05-25,13.0
2011-05-25,9.0
2011-05-25,8.0
2011-05-25,9.0
2011-05-25,32.0
2011-05-25,113.0
2011-05-25,275.0
2011-05-25,401.0
2011-05-25,284.0
2011-05-25,184.0
2011-05-25,194.0
2011-05-25,240.0
2011-05-25,249.0
2011-05-25,232.0
2011-05-25,247.0
2011-05-25,419.0
2011-05-25,671.0
2011-05-25,724.0
2011-05-25,418.0
2011-05-25,301.0
2011-05-25,242.0
2011-05-25,187.0
2011-05-25,115.0
2011-05-26,29.0
2011-05-26,17.0
2011-05-26,8.0
2011-05-26,7.0
2011-05-26,8.0
2011-05-26,22.0
2011-05-26,102.0
2011-05-26,272.0
2011-05-26,386.0
2011-05-26,246.0
2011-05-26,167.0
2011-05-26,222.0
2011-05-26,213.0
2011-05-26,231.0
2011-05-26,194.0
2011-05-26,215.0
2011-05-26,314.0
2011-05-26,641.0
2011-05-26,596.0
2011-05-26,463.0
2011-05-26,346.0
2011-05-26,256.0
2011-05-26,170.0
2011-05-26,85.0
2011-05-27,56.0
2011-05-27,33.0
2011-05-27,14.0
2011-05-27,5.0
2011-05-27,7.0
2011-05-27,34.0
2011-05-27,129.0
2011-05-27,383.0
2011-05-27,571.0
2011-05-27,246.0
2011-05-27,226.0
2011-05-27,230.0
2011-05-27,309.0
2011-05-27,262.0
2011-05-27,241.0
2011-05-27,265.0
2011-05-27,401.0
2011-05-27,551.0
2011-05-27,380.0
2011-05-27,121.0
2011-05-27,138.0
2011-05-27,257.0
2011-05-27,176.0
2011-05-27,155.0
2011-05-28,103.0
2011-05-28,96.0
2011-05-28,59.0
2011-05-28,27.0
2011-05-28,18.0
2011-05-28,14.0
2011-05-28,40.0
2011-05-28,76.0
2011-05-28,169.0
2011-05-28,244.0
2011-05-28,370.0
2011-05-28,450.0
2011-05-28,502.0
2011-05-28,536.0
2011-05-28,522.0
2011-05-28,565.0
2011-05-28,543.0
2011-05-28,511.0
2011-05-28,464.0
2011-05-28,389.0
2011-05-28,298.0
2011-05-28,216.0
2011-05-28,209.0
2011-05-28,182.0
2011-05-29,120.0
2011-05-29,95.0
2011-05-29,69.0
2011-05-29,32.0
2011-05-29,13.0
2011-05-29,12.0
2011-05-29,18.0
2011-05-29,46.0
2011-05-29,104.0
2011-05-29,205.0
2011-05-29,282.0
2011-05-29,351.0
2011-05-29,407.0
2011-05-29,500.0
2011-05-29,514.0
2011-05-29,488.0
2011-05-29,487.0
2011-05-29,459.0
2011-05-29,438.0
2011-05-29,372.0
2011-05-29,277.0
2011-05-29,207.0
2011-05-29,199.0
2011-05-29,161.0
2011-05-30,18.0
2011-05-30,18.0
2011-05-30,7.0
2011-05-30,5.0
2011-05-30,9.0
2011-05-30,29.0
2011-05-30,178.0
2011-05-30,425.0
2011-05-30,310.0
2011-05-30,217.0
2011-05-30,135.0
2011-05-30,135.0
2011-05-30,164.0
2011-05-30,185.0
2011-05-30,165.0
2011-05-30,203.0
2011-05-30,335.0
2011-05-30,428.0
2011-05-30,568.0
2011-05-30,483.0
2011-05-30,328.0
2011-05-30,242.0
2011-05-30,138.0
