dteday,Prediction
2011-01-29,52.0
2011-01-29,61.0
2011-01-29,67.0
2011-01-29,71.0
2011-01-29,70.0
2011-01-29,80.0
2011-01-29,89.0
2011-01-29,94.0
2011-01-29,105.0
2011-01-30,9.0
2011-01-30,9.0
2011-01-30,11.0
2011-01-30,12.0
2011-01-30,13.0
2011-01-30,15.0
2011-01-30,19.0
2011-01-30,18.0
2011-01-30,21.0
2011-01-30,25.0
2011-01-30,35.0
2011-01-30,47.0
2011-01-30,50.0
2011-01-30,56.0
2011-01-30,65.0
2011-01-30,72.0
2011-01-30,80.0
2011-01-30,81.0
2011-01-30,90.0
2011-01-30,89.0
2011-01-30,94.0
2011-01-30,104.0
2011-01-30,116.0
2011-01-31,6.0
2011-01-31,8.0
2011-01-31,9.0
2011-01-31,10.0
2011-01-31,16.0
2011-01-31,11.0
2011-01-31,12.0
2011-01-31,12.0
2011-01-31,20.0
2011-01-31,22.0
2011-01-31,25.0
2011-01-31,27.0
2011-01-31,32.0
2011-01-31,34.0
2011-01-31,40.0
2011-01-31,42.0
2011-01-31,47.0
2011-01-31,52.0
2011-01-31,58.0
2011-01-31,70.0
2011-01-31,63.0
2011-01-31,70.0
2011-01-31,88.0
2011-01-31,67.0
2011-02-20,12.0
2011-02-20,13.0
2011-02-20,15.0
2011-02-20,16.0
2011-02-20,18.0
2011-02-20,21.0
2011-02-20,22.0
2011-02-20,26.0
2011-02-20,30.0
2011-02-20,33.0
2011-02-20,40.0
2011-02-20,51.0
2011-02-20,62.0
2011-02-20,72.0
2011-02-20,80.0
2011-02-20,89.0
2011-02-20,94.0
2011-02-20,93.0
2011-02-20,103.0
2011-02-20,115.0
2011-02-20,122.0
2011-02-20,135.0
2011-02-20,143.0
2011-02-21,12.0
2011-02-21,13.0
2011-02-21,15.0
2011-02-21,16.0
2011-02-21,20.0
2011-02-21,20.0
2011-02-21,28.0
2011-02-21,31.0
2011-02-21,27.0
2011-02-21,30.0
2011-02-21,33.0
2011-02-21,37.0
2011-02-21,41.0
2011-02-21,39.0
2011-02-21,51.0
2011-02-21,54.0
2011-02-21,51.0
2011-02-21,64.0
2011-02-21,64.0
2011-02-21,72.0
2011-02-21,70.0
2011-02-21,75.0
2011-02-21,79.0
2011-02-21,88.0
2011-02-22,11.0
2011-02-22,12.0
2011-02-22,13.0
2011-02-22,16.0
2011-02-22,21.0
2011-02-22,23.0
2011-02-22,42.0
2011-02-22,49.0
2011-02-22,54.0
2011-02-22,64.0
2011-02-22,67.0
2011-02-22,75.0
2011-02-22,83.0
2011-02-22,88.0
2011-02-22,98.0
2011-02-22,109.0
2011-02-22,110.0
2011-02-22,122.0
2011-02-23,10.0
2011-02-23,11.0
2011-02-23,12.0
2011-02-23,13.0
2011-02-23,17.0
2011-02-23,19.0
2011-02-23,21.0
2011-02-23,24.0
2011-02-23,30.0
2011-02-23,35.0
2011-02-23,43.0
2011-02-23,50.0
2011-02-23,61.0
2011-02-23,71.0
2011-02-23,83.0
2011-02-23,92.0
2011-02-23,103.0
2011-02-23,109.0
2011-02-23,115.0
2011-02-23,76.0
2011-02-23,123.0
2011-02-23,137.0
2011-02-23,145.0
2011-02-24,13.0
2011-02-24,9.0
2011-02-24,10.0
2011-02-24,11.0
2011-02-24,14.0
2011-02-24,16.0
2011-02-24,18.0
2011-02-24,22.0
2011-02-24,21.0
2011-02-24,25.0
2011-02-24,47.0
2011-02-24,58.0
2011-02-24,68.0
2011-02-24,79.0
2011-02-24,78.0
2011-02-24,56.0
2011-02-24,60.0
2011-02-24,72.0
2011-02-24,70.0
2011-02-24,88.0
2011-02-24,98.0
2011-02-24,97.0
2011-02-24,116.0
2011-02-25,9.0
2011-02-25,11.0
2011-02-25,12.0
2011-02-25,14.0
2011-02-25,17.0
2011-02-25,18.0
2011-02-25,20.0
2011-02-25,23.0
2011-02-25,25.0
2011-02-25,34.0
2011-02-25,61.0
2011-02-25,56.0
2011-02-25,62.0
2011-02-25,105.0
2011-02-25,118.0
2011-02-25,94.0
2011-02-25,104.0
2011-02-25,115.0
2011-02-25,122.0
2011-02-25,136.0
2011-02-25,144.0
2011-02-25,152.0
2011-02-25,169.0
2011-02-26,11.0
2011-02-26,13.0
2011-02-26,13.0
2011-02-26,15.0
2011-02-26,15.0
2011-02-26,17.0
2011-02-26,21.0
2011-02-26,23.0
2011-02-26,24.0
2011-02-26,28.0
2011-02-26,35.0
2011-02-26,44.0
2011-02-26,45.0
2011-02-26,53.0
2011-02-26,58.0
2011-02-26,68.0
2011-02-26,86.0
2011-02-26,95.0
2011-02-26,101.0
2011-02-26,107.0
2011-02-26,113.0
2011-02-26,120.0
2011-02-26,133.0
2011-02-26,148.0
2011-02-27,12.0
2011-02-27,14.0
2011-02-27,15.0
2011-02-27,17.0
2011-02-27,18.0
2011-02-27,23.0
2011-02-27,25.0
2011-02-27,30.0
2011-02-27,35.0
2011-02-27,40.0
2011-02-27,52.0
2011-02-27,64.0
2011-02-27,74.0
2011-02-27,86.0
2011-02-27,101.0
2011-02-27,117.0
2011-02-27,113.0
2011-02-27,120.0
2011-02-27,133.0
2011-02-27,148.0
2011-02-27,157.0
2011-02-27,154.0
2011-02-27,163.0
2011-02-28,10.0
2011-02-28,9.0
2011-02-28,11.0
2011-02-28,16.0
2011-02-28,18.0
2011-02-28,21.0
2011-02-28,22.0
2011-02-28,34.0
2011-02-28,43.0
2011-02-28,52.0
2011-02-28,58.0
2011-02-28,45.0
2011-02-28,45.0
2011-02-28,50.0
2011-02-28,56.0
2011-02-28,59.0
2011-02-28,76.0
2011-02-28,81.0
2011-02-28,90.0
2011-02-28,98.0
2011-02-28,87.0
2011-02-28,104.0
2011-03-20,16.0
2011-03-20,17.0
2011-03-20,18.0
2011-03-20,19.0
2011-03-20,21.0
2011-03-20,23.0
2011-03-20,26.0
2011-03-20,27.0
2011-03-20,33.0
2011-03-20,39.0
2011-03-20,40.0
2011-03-20,53.0
2011-03-20,62.0
2011-03-20,72.0
2011-03-20,84.0
2011-03-20,94.0
2011-03-20,109.0
2011-03-20,115.0
2011-03-20,122.0
2011-03-20,130.0
2011-03-20,144.0
2011-03-20,135.0
2011-03-20,150.0
2011-03-20,148.0
2011-03-21,8.0
2011-03-21,11.0
2011-03-21,12.0
2011-03-21,13.0
2011-03-21,18.0
2011-03-21,16.0
2011-03-21,17.0
2011-03-21,21.0
2011-03-21,26.0
2011-03-21,32.0
2011-03-21,39.0
2011-03-21,45.0
2011-03-21,58.0
2011-03-21,71.0
2011-03-21,83.0
2011-03-21,88.0
2011-03-21,98.0
2011-03-21,104.0
2011-03-21,150.0
2011-03-21,159.0
2011-03-21,139.0
2011-03-21,155.0
2011-03-21,172.0
2011-03-22,15.0
2011-03-22,15.0
2011-03-22,18.0
2011-03-22,20.0
2011-03-22,19.0
2011-03-22,20.0
2011-03-22,25.0
2011-03-22,25.0
2011-03-22,41.0
2011-03-22,45.0
2011-03-22,55.0
2011-03-22,69.0
2011-03-22,81.0
2011-03-22,99.0
2011-03-22,110.0
2011-03-22,122.0
2011-03-22,136.0
2011-03-22,151.0
2011-03-22,160.0
2011-03-22,143.0
2011-03-22,159.0
2011-03-22,168.0
2011-03-22,178.0
2011-03-22,198.0
2011-03-23,9.0
2011-03-23,10.0
2011-03-23,11.0
2011-03-23,14.0
2011-03-23,15.0
2011-03-23,20.0
2011-03-23,21.0
2011-03-23,23.0
2011-03-23,26.0
2011-03-23,31.0
2011-03-23,34.0
2011-03-23,38.0
2011-03-23,37.0
2011-03-23,49.0
2011-03-23,57.0
2011-03-23,67.0
2011-03-23,74.0
2011-03-23,70.0
2011-03-23,78.0
2011-03-23,82.0
2011-03-23,83.0
2011-03-23,104.0
2011-03-23,103.0
2011-03-24,10.0
2011-03-24,11.0
2011-03-24,12.0
2011-03-24,13.0
2011-03-24,14.0
2011-03-24,16.0
2011-03-24,18.0
2011-03-24,16.0
2011-03-24,18.0
2011-03-24,23.0
2011-03-24,26.0
2011-03-24,32.0
2011-03-24,35.0
2011-03-24,41.0
2011-03-24,44.0
2011-03-24,49.0
2011-03-24,54.0
2011-03-24,60.0
2011-03-24,67.0
2011-03-24,123.0
2011-03-24,89.0
2011-03-24,95.0
2011-03-24,105.0
2011-03-24,111.0
2011-03-25,10.0
2011-03-25,10.0
2011-03-25,11.0
2011-03-25,12.0
2011-03-25,13.0
2011-03-25,14.0
2011-03-25,16.0
2011-03-25,28.0
2011-03-25,32.0
2011-03-25,38.0
2011-03-25,44.0
2011-03-25,54.0
2011-03-25,63.0
2011-03-25,70.0
2011-03-25,86.0
2011-03-25,81.0
2011-03-25,90.0
2011-03-25,95.0
2011-03-25,114.0
2011-03-25,112.0
2011-03-25,124.0
2011-03-25,138.0
2011-03-25,146.0
2011-03-25,155.0
2011-03-26,11.0
2011-03-26,14.0
2011-03-26,14.0
2011-03-26,15.0
2011-03-26,17.0
2011-03-26,18.0
2011-03-26,20.0
2011-03-26,23.0
2011-03-26,27.0
2011-03-26,31.0
2011-03-26,37.0
2011-03-26,43.0
2011-03-26,50.0
2011-03-26,59.0
2011-03-26,68.0
2011-03-26,76.0
2011-03-26,84.0
2011-03-26,89.0
2011-03-26,88.0
2011-03-26,89.0
2011-03-26,99.0
2011-03-26,104.0
2011-03-26,122.0
2011-03-26,129.0
2011-03-27,11.0
2011-03-27,12.0
2011-03-27,11.0
2011-03-27,12.0
2011-03-27,13.0
2011-03-27,15.0
2011-03-27,17.0
2011-03-27,26.0
2011-03-27,31.0
2011-03-27,30.0
2011-03-27,36.0
2011-03-27,42.0
2011-03-27,57.0
2011-03-27,67.0
2011-03-27,75.0
2011-03-27,87.0
2011-03-27,92.0
2011-03-27,98.0
2011-03-27,108.0
2011-03-27,115.0
2011-03-27,122.0
2011-03-27,135.0
2011-03-27,150.0
2011-03-28,12.0
2011-03-28,13.0
2011-03-28,15.0
2011-03-28,16.0
2011-03-28,19.0
2011-03-28,21.0
2011-03-28,24.0
2011-03-28,27.0
2011-03-28,28.0
2011-03-28,37.0
2011-03-28,38.0
2011-03-28,43.0
2011-03-28,52.0
2011-03-28,69.0
2011-03-28,76.0
2011-03-28,89.0
2011-03-28,99.0
2011-03-28,105.0
2011-03-28,111.0
2011-03-28,129.0
2011-03-28,144.0
2011-03-28,152.0
2011-03-28,161.0
2011-03-29,13.0
2011-03-29,14.0
2011-03-29,16.0
2011-03-29,18.0
2011-03-29,18.0
2011-03-29,21.0
2011-03-29,24.0
2011-03-29,26.0
2011-03-29,31.0
2011-03-29,38.0
2011-03-29,44.0
2011-03-29,48.0
2011-03-29,60.0
2011-03-29,67.0
2011-03-29,78.0
2011-03-29,91.0
2011-03-29,101.0
2011-03-29,118.0
2011-03-29,119.0
2011-03-29,126.0
2011-03-29,146.0
2011-03-29,155.0
2011-03-29,172.0
2011-03-29,162.0
2011-03-30,14.0
2011-03-30,18.0
2011-03-30,18.0
2011-03-30,20.0
2011-03-30,22.0
2011-03-30,23.0
2011-03-30,26.0
2011-03-30,31.0
2011-03-30,34.0
2011-03-30,38.0
2011-03-30,44.0
2011-03-30,49.0
2011-03-30,55.0
2011-03-30,64.0
2011-03-30,71.0
2011-03-30,39.0
2011-03-30,44.0
2011-03-30,47.0
2011-03-30,59.0
2011-03-30,65.0
2011-03-30,61.0
2011-03-30,77.0
2011-03-30,75.0
2011-03-30,84.0
2011-03-31,7.0
2011-03-31,8.0
2011-03-31,9.0
2011-03-31,10.0
2011-03-31,11.0
2011-03-31,12.0
2011-03-31,14.0
2011-03-31,15.0
2011-03-31,20.0
2011-03-31,20.0
2011-03-31,23.0
2011-03-31,26.0
2011-03-31,29.0
2011-03-31,34.0
2011-03-31,38.0
2011-03-31,43.0
2011-03-31,54.0
2011-03-31,60.0
2011-03-31,66.0
2011-03-31,74.0
2011-03-31,69.0
2011-03-31,87.0
2011-03-31,85.0
2011-03-31,91.0
2011-04-20,16.0
2011-04-20,17.0
2011-04-20,19.0
2011-04-20,21.0
2011-04-20,22.0
2011-04-20,25.0
2011-04-20,29.0
2011-04-20,34.0
2011-04-20,58.0
2011-04-20,57.0
2011-04-20,57.0
2011-04-20,63.0
2011-04-20,124.0
2011-04-20,138.0
2011-04-20,212.0
2011-04-20,174.0
2011-04-20,193.0
2011-04-20,205.0
2011-04-20,256.0
2011-04-20,259.0
2011-04-20,274.0
2011-04-20,290.0
2011-04-20,293.0
2011-04-20,391.0
2011-04-21,32.0
2011-04-21,33.0
2011-04-21,35.0
2011-04-21,31.0
2011-04-21,33.0
2011-04-21,35.0
2011-04-21,37.0
2011-04-21,43.0
2011-04-21,46.0
2011-04-21,53.0
2011-04-21,67.0
2011-04-21,78.0
2011-04-21,91.0
2011-04-21,106.0
2011-04-21,124.0
2011-04-21,144.0
2011-04-21,160.0
2011-04-21,169.0
2011-04-21,188.0
2011-04-21,190.0
2011-04-21,201.0
2011-04-21,213.0
2011-04-21,237.0
2011-04-21,250.0
2011-04-22,14.0
2011-04-22,23.0
2011-04-22,25.0
2011-04-22,28.0
2011-04-22,30.0
2011-04-22,33.0
2011-04-22,37.0
2011-04-22,37.0
2011-04-22,41.0
2011-04-22,27.0
2011-04-22,36.0
2011-04-22,34.0
2011-04-22,38.0
2011-04-22,42.0
2011-04-22,47.0
2011-04-22,52.0
2011-04-22,58.0
2011-04-22,61.0
2011-04-22,68.0
2011-04-22,76.0
2011-04-22,84.0
2011-04-22,89.0
2011-04-22,99.0
2011-04-22,115.0
2011-04-23,13.0
2011-04-23,15.0
2011-04-23,15.0
2011-04-23,16.0
2011-04-23,19.0
2011-04-23,22.0
2011-04-23,27.0
2011-04-23,27.0
2011-04-23,35.0
2011-04-23,41.0
2011-04-23,51.0
2011-04-23,62.0
2011-04-23,90.0
2011-04-23,100.0
2011-04-23,128.0
2011-04-23,149.0
2011-04-23,166.0
2011-04-23,184.0
2011-04-23,195.0
2011-04-23,207.0
2011-04-23,194.0
2011-04-23,226.0
2011-04-23,263.0
2011-04-23,265.0
2011-04-24,26.0
2011-04-24,27.0
2011-04-24,31.0
2011-04-24,34.0
2011-04-24,38.0
2011-04-24,42.0
2011-04-24,41.0
2011-04-24,46.0
2011-04-24,61.0
2011-04-24,74.0
2011-04-24,91.0
2011-04-24,93.0
2011-04-24,108.0
2011-04-24,126.0
2011-04-24,140.0
2011-04-24,141.0
2011-04-24,189.0
2011-04-24,174.0
2011-04-24,184.0
2011-04-24,184.0
2011-04-24,204.0
2011-04-24,196.0
2011-04-24,218.0
2011-04-24,242.0
2011-04-25,14.0
2011-04-25,21.0
2011-04-25,23.0
2011-04-25,21.0
2011-04-25,24.0
2011-04-25,24.0
2011-04-25,29.0
2011-04-25,34.0
2011-04-25,47.0
2011-04-25,58.0
2011-04-25,56.0
2011-04-25,62.0
2011-04-25,72.0
2011-04-25,88.0
2011-04-25,150.0
2011-04-25,175.0
2011-04-25,176.0
2011-04-25,196.0
2011-04-25,207.0
2011-04-25,220.0
2011-04-25,168.0
2011-04-25,170.0
2011-04-25,226.0
2011-04-25,239.0
2011-04-26,19.0
2011-04-26,21.0
2011-04-26,25.0
2011-04-26,27.0
2011-04-26,32.0
2011-04-26,33.0
2011-04-26,39.0
2011-04-26,46.0
2011-04-26,51.0
2011-04-26,52.0
2011-04-26,60.0
2011-04-26,70.0
2011-04-26,82.0
2011-04-26,183.0
2011-04-26,154.0
2011-04-26,113.0
2011-04-26,182.0
2011-04-26,132.0
2011-04-26,185.0
2011-04-26,149.0
2011-04-26,165.0
2011-04-26,175.0
2011-04-26,206.0
2011-04-26,229.0
2011-04-27,23.0
2011-04-27,26.0
2011-04-27,28.0
2011-04-27,27.0
2011-04-27,33.0
2011-04-27,32.0
2011-04-27,40.0
2011-04-27,42.0
2011-04-27,46.0
2011-04-27,54.0
2011-04-27,50.0
2011-04-27,58.0
2011-04-27,77.0
2011-04-27,81.0
2011-04-27,100.0
2011-04-27,146.0
2011-04-27,129.0
2011-04-27,102.0
2011-04-27,113.0
2011-04-27,146.0
2011-04-27,170.0
2011-04-27,180.0
2011-04-27,177.0
2011-04-27,197.0
2011-04-28,21.0
2011-04-28,20.0
2011-04-28,28.0
2011-04-28,26.0
2011-04-28,27.0
2011-04-28,30.0
2011-04-28,45.0
2011-04-28,50.0
2011-04-28,58.0
2011-04-28,41.0
2011-04-28,51.0
2011-04-28,57.0
2011-04-28,64.0
2011-04-28,71.0
2011-04-28,89.0
2011-04-28,109.0
2011-04-28,110.0
2011-04-28,186.0
2011-04-28,206.0
2011-04-28,218.0
2011-04-28,277.0
2011-04-28,294.0
2011-04-28,311.0
2011-04-28,345.0
2011-04-29,30.0
2011-04-29,32.0
2011-04-29,22.0
2011-04-29,36.0
2011-04-29,40.0
2011-04-29,44.0
2011-04-29,54.0
2011-04-29,63.0
2011-04-29,74.0
2011-04-29,82.0
2011-04-29,95.0
2011-04-29,117.0
2011-04-29,118.0
2011-04-29,131.0
2011-04-29,160.0
2011-04-29,143.0
2011-04-29,151.0
2011-04-29,160.0
2011-04-29,201.0
2011-04-29,194.0
2011-04-29,225.0
2011-04-29,239.0
2011-04-29,241.0
2011-04-29,249.0
2011-04-30,18.0
2011-04-30,20.0
2011-04-30,22.0
2011-04-30,24.0
2011-04-30,26.0
2011-04-30,33.0
2011-04-30,35.0
2011-04-30,39.0
2011-04-30,44.0
2011-04-30,54.0
2011-04-30,66.0
2011-04-30,76.0
2011-04-30,89.0
2011-04-30,104.0
2011-04-30,115.0
2011-04-30,134.0
2011-04-30,156.0
2011-04-30,166.0
2011-04-30,175.0
2011-04-30,195.0
2011-04-30,171.0
2011-04-30,190.0
2011-04-30,211.0
2011-04-30,234.0
2011-05-20,19.0
2011-05-20,21.0
2011-05-20,22.0
2011-05-20,25.0
2011-05-20,28.0
2011-05-20,31.0
2011-05-20,36.0
2011-05-20,44.0
2011-05-20,54.0
2011-05-20,60.0
2011-05-20,70.0
2011-05-20,72.0
2011-05-20,123.0
2011-05-20,121.0
2011-05-20,143.0
2011-05-20,168.0
2011-05-20,187.0
2011-05-20,195.0
2011-05-20,260.0
2011-05-20,190.0
2011-05-20,211.0
2011-05-20,223.0
2011-05-20,236.0
2011-05-20,250.0
2011-05-21,27.0
2011-05-21,30.0
2011-05-21,33.0
2011-05-21,33.0
2011-05-21,35.0
2011-05-21,39.0
2011-05-21,48.0
2011-05-21,59.0
2011-05-21,69.0
2011-05-21,84.0
2011-05-21,78.0
2011-05-21,91.0
2011-05-21,106.0
2011-05-21,129.0
2011-05-21,151.0
2011-05-21,167.0
2011-05-21,164.0
2011-05-21,183.0
2011-05-21,193.0
2011-05-21,231.0
2011-05-21,223.0
2011-05-21,247.0
2011-05-21,329.0
2011-05-21,349.0
2011-05-22,29.0
2011-05-22,31.0
2011-05-22,34.0
2011-05-22,36.0
2011-05-22,40.0
2011-05-22,45.0
2011-05-22,52.0
2011-05-22,61.0
2011-05-22,78.0
2011-05-22,72.0
2011-05-22,84.0
2011-05-22,108.0
2011-05-22,111.0
2011-05-22,107.0
2011-05-22,96.0
2011-05-22,132.0
2011-05-22,174.0
2011-05-22,203.0
2011-05-22,205.0
2011-05-22,227.0
2011-05-22,241.0
2011-05-22,255.0
2011-05-22,339.0
2011-05-22,318.0
2011-05-23,19.0
2011-05-23,23.0
2011-05-23,20.0
2011-05-23,22.0
2011-05-23,27.0
2011-05-23,30.0
2011-05-23,34.0
2011-05-23,40.0
2011-05-23,55.0
2011-05-23,61.0
2011-05-23,62.0
2011-05-23,72.0
2011-05-23,80.0
2011-05-23,133.0
2011-05-23,122.0
2011-05-23,135.0
2011-05-23,119.0
2011-05-23,117.0
2011-05-23,159.0
2011-05-23,176.0
2011-05-23,170.0
2011-05-23,188.0
2011-05-23,199.0
2011-05-23,196.0
2011-05-24,21.0
2011-05-24,24.0
2011-05-24,26.0
2011-05-24,28.0
2011-05-24,37.0
2011-05-24,35.0
2011-05-24,38.0
2011-05-24,35.0
2011-05-24,37.0
2011-05-24,48.0
2011-05-24,70.0
2011-05-24,125.0
2011-05-24,146.0
2011-05-24,170.0
2011-05-24,189.0
2011-05-24,149.0
2011-05-24,120.0
2011-05-24,147.0
2011-05-24,163.0
2011-05-24,165.0
2011-05-24,183.0
2011-05-24,194.0
2011-05-24,161.0
2011-05-24,197.0
2011-05-25,19.0
2011-05-25,20.0
2011-05-25,25.0
2011-05-25,30.0
2011-05-25,33.0
2011-05-25,38.0
2011-05-25,43.0
2011-05-25,44.0
2011-05-25,51.0
2011-05-25,62.0
2011-05-25,72.0
2011-05-25,129.0
2011-05-25,143.0
2011-05-25,159.0
2011-05-25,177.0
2011-05-25,206.0
2011-05-25,218.0
2011-05-25,242.0
2011-05-25,256.0
2011-05-25,187.0
2011-05-25,208.0
2011-05-25,210.0
2011-05-25,233.0
2011-05-25,246.0
2011-05-26,22.0
2011-05-26,25.0
2011-05-26,26.0
2011-05-26,35.0
2011-05-26,39.0
2011-05-26,39.0
2011-05-26,43.0
2011-05-26,40.0
2011-05-26,49.0
2011-05-26,70.0
2011-05-26,75.0
2011-05-26,91.0
2011-05-26,162.0
2011-05-26,198.0
2011-05-26,220.0
2011-05-26,216.0
2011-05-26,229.0
2011-05-26,287.0
2011-05-26,319.0
2011-05-26,338.0
2011-05-26,325.0
2011-05-26,249.0
2011-05-26,264.0
2011-05-26,293.0
2011-05-27,25.0
2011-05-27,43.0
2011-05-27,31.0
2011-05-27,33.0
2011-05-27,35.0
2011-05-27,39.0
2011-05-27,44.0
2011-05-27,48.0
2011-05-27,57.0
2011-05-27,69.0
2011-05-27,117.0
2011-05-27,121.0
2011-05-27,141.0
2011-05-27,169.0
2011-05-27,197.0
2011-05-27,229.0
2011-05-27,215.0
2011-05-27,257.0
2011-05-27,166.0
2011-05-27,154.0
2011-05-27,161.0
2011-05-27,243.0
2011-05-27,269.0
2011-05-27,285.0
2011-05-28,30.0
2011-05-28,34.0
2011-05-28,36.0
2011-05-28,40.0
2011-05-28,44.0
2011-05-28,49.0
2011-05-28,58.0
2011-05-28,67.0
2011-05-28,62.0
2011-05-28,73.0
2011-05-28,93.0
2011-05-28,104.0
2011-05-28,121.0
2011-05-28,134.0
2011-05-28,156.0
2011-05-28,173.0
2011-05-28,202.0
2011-05-28,214.0
2011-05-28,226.0
2011-05-28,240.0
2011-05-28,266.0
2011-05-28,269.0
2011-05-28,299.0
2011-05-28,316.0
2011-05-29,29.0
2011-05-29,30.0
2011-05-29,34.0
2011-05-29,38.0
2011-05-29,50.0
2011-05-29,56.0
2011-05-29,46.0
2011-05-29,51.0
2011-05-29,57.0
2011-05-29,63.0
2011-05-29,77.0
2011-05-29,86.0
2011-05-29,105.0
2011-05-29,138.0
2011-05-29,161.0
2011-05-29,179.0
2011-05-29,198.0
2011-05-29,220.0
2011-05-29,233.0
2011-05-29,259.0
2011-05-29,274.0
2011-05-29,290.0
2011-05-29,308.0
2011-05-29,341.0
2011-05-30,25.0
2011-05-30,28.0
2011-05-30,31.0
2011-05-30,35.0
2011-05-30,37.0
2011-05-30,36.0
2011-05-30,42.0
2011-05-30,47.0
2011-05-30,55.0
2011-05-30,80.0
2011-05-30,107.0
2011-05-30,125.0
2011-05-30,153.0
2011-05-30,170.0
2011-05-30,198.0
2011-05-30,220.0
2011-05-30,244.0
2011-05-30,258.0
2011-05-30,287.0
2011-05-30,158.0
2011-05-30,279.0
2011-05-30,295.0
2011-05-30,313.0
